species,atom,npa_charge,wiberg_total,nmr_shielding,cm5_charge,hirshfeld_charge,ox_npa_charge,ox_cm5_charge,ox_hirshfeld_charge,red_npa_charge,red_cm5_charge,red_hirshfeld_charge,fukui_plus,fukui_minus,fukui_rad
Ac7,16,0.19587929098542667,0.9633051018499877,30.757504978281,0.08245708558751119,0.027099401416731395,0.2313888830843805,0.11013045098939576,0.05477276681861597,0.16944107476823306,0.052086757044753476,-0.003270789835165866,-0.030370191251897258,-0.02767336540188454,-0.0026968258500126496
Ac4,16,0.21970731996500736,0.952466652036204,24.209001402708516,0.10233745094394249,0.04609067188276114,0.25214928606049397,0.15761187900290974,0.10136552363369385,0.1817997000830707,0.06307516516161808,0.006828787239320331,-0.039261884643440804,-0.055274851750932705,0.016012967107491845
Ac3,16,-0.12645,3.9446,32.5408,-0.059162,-0.011787,0.13248,0.09098,0.138355,-0.21393,-0.131183,-0.083808,-0.0720209999999999,-0.150142,0.078121
Ac4,16,0.21970731996500736,0.952466652036204,24.209001402708516,0.10233745094394249,0.04609067188276114,0.25214928606049397,0.15761187900290974,0.10136552363369385,0.1817997000830707,0.06307516516161808,0.006828787239320331,-0.039261884643440804,-0.055274851750932705,0.016012967107491845
Ac2,17,0.21261513672308624,0.9553244724416048,31.054763891293618,0.059619069774765415,0.023380842625756064,0.16586763942051524,0.07682099357948893,0.040583354914282325,0.13179324415520194,0.0501231948749518,0.013884967725942447,-0.009495874899813555,-0.017202512288526203,0.00770663738871259
Ac5,17,0.22211597348946355,0.9514347230290281,30.32605755156036,0.09020988706639398,0.0344316686547743,0.2535640804906011,0.11536240578599567,0.05958415631907157,0.19368691986022166,0.06519599674075638,0.009418559235456918,-0.02501310941931731,-0.02515248766429726,0.00013937824497989225
Ac4,17,0.24096097135875216,0.9429027155348313,22.79162926392069,0.11156923575235225,0.04904985885337791,0.27964899228921325,0.14877833887890773,0.08625896197993341,0.21296586061249062,0.07062653725528578,0.008107736664345964,-0.040942122189031954,-0.037209103126555426,-0.003733019062476496
Ac3,17,0.50406,0.7483,25.4242,0.36852,0.191163,0.53028,0.39591,0.218553,0.47304,0.330248,0.152891,-0.038272,-0.0273899999999999,-0.010882
Ac4,17,0.24096097135875216,0.9429027155348313,22.79162926392069,0.11156923575235225,0.04904985885337791,0.27964899228921325,0.14877833887890773,0.08625896197993341,0.21296586061249062,0.07062653725528578,0.008107736664345964,-0.040942122189031954,-0.037209103126555426,-0.003733019062476496
Ac7,17,0.1677030866751347,0.808794735700872,25.81613575271915,0.07112976560580611,0.02454568210502721,0.19122334050737647,0.09128125713889025,0.044696925598675094,0.12129623225571681,0.02637616850606076,-0.020208163034154396,-0.044753845139181604,-0.020151243493647886,-0.024602601645533722
Ac2,18,0.07956034892624579,0.35157783142822946,11.364477629314344,0.0038549621646620084,0.0014665602878116196,0.00963902146792116,0.0042762141647019304,0.0018878122878515414,0.008226372817147897,0.0026993741972890666,0.0003109723204386779,-0.0011555879673729415,-0.00042125200003991756,-0.0007343359673330198
Ac5,18,0.4966391365024572,0.7566521628655508,25.958703788135825,0.3590528102017983,0.18118310231019857,0.5159828218646385,0.3805376996028628,0.2026671797496384,0.4684474467247606,0.33010968978076616,0.15223998188916632,-0.028943120421032205,-0.021484077439439753,-0.007459042981592357
Ac4,18,0.4945987989505395,0.7582165086790293,25.493680244135255,0.35951503891252123,0.18094366044991506,0.5202035962496505,0.3858547931131221,0.20728358981966682,0.46294993526828654,0.3194992358088825,0.14092843365431082,-0.040015226795604215,-0.026339929369751686,-0.01367529742585243
Ac3,18,0.26256,0.932,22.3517,0.121678,0.057996,0.30253,0.157505,0.093823,0.23291,0.089143,0.02546,-0.0325359999999999,-0.035827,0.003291
Ac4,18,0.4945987989505395,0.7582165086790293,25.493680244135255,0.35951503891252123,0.18094366044991506,0.5202035962496505,0.3858547931131221,0.20728358981966682,0.46294993526828654,0.3194992358088825,0.14092843365431082,-0.040015226795604215,-0.026339929369751686,-0.01367529742585243
Ac7,18,0.1722519288172223,0.8067711029556319,25.64364534922851,0.07199098181683644,0.025140395329889285,0.2044560384556534,0.09790424968075832,0.051053911233247415,0.1530644593720158,0.05008685950939001,0.0032362730224428427,-0.021904122307446438,-0.0259135159033581,0.0040093935959116915
Ac2,19,0.21124837296754637,0.9559348989223112,31.124246128492903,0.059425526566004507,0.023371228167498523,0.16534360624194896,0.07682298791215987,0.04076927799745662,0.1300296551188929,0.04914960548732848,0.01309589557262524,-0.010275332594873284,-0.01739804982995809,0.007122717235084744
Ac5,19,0.21414581932971105,0.9553786715544856,23.785096696840423,0.0969162612912514,0.03772453029777969,0.2557583491454696,0.13507860137308264,0.07588687037961095,0.17822563445132178,0.0627826190524686,0.003590919114301333,-0.03413361118347836,-0.038162340081831156,0.004028728898352809
Ac3,19,0.25119,0.9378,23.0004,0.118695,0.057465,0.29163,0.156526,0.095296,0.21378,0.065385,0.004154,-0.053311,-0.037831,-0.01548
Ac5,19,0.21414581932971105,0.9553786715544856,23.785096696840423,0.0969162612912514,0.03772453029777969,0.2557583491454696,0.13507860137308264,0.07588687037961095,0.17822563445132178,0.0627826190524686,0.003590919114301333,-0.03413361118347836,-0.038162340081831156,0.004028728898352809
Ac7,19,0.1757378662248516,0.8054076670631234,25.612846090946906,0.07476343278933505,0.02570366108188312,0.19488326567804176,0.09264037529895108,0.04358060359149915,0.15727885940993785,0.05127927693917142,0.0022192088145780897,-0.023484452267305028,-0.01787694250961603,-0.005607509757689002
Ac2,20,0.23816879133089475,0.9440343759386696,29.38738209457573,0.06239030752191294,0.022410371070557406,0.15686407656040519,0.06614947374211845,0.026170168869399428,0.1627119388994262,0.06043658174073587,0.02045664528938033,-0.0019537257811770717,-0.0037597977988420204,0.001806072017664949
Ac5,20,0.21274425187409515,0.955671649322572,23.87937762873333,0.09859926425334908,0.042458940562589885,0.2546277608696279,0.14444179842489763,0.08830066277251376,0.17412488013992186,0.04106188122964756,-0.015079128494969824,-0.0575380690575597,-0.045841722209923864,-0.011696346847635772
Ac3,20,0.253,0.9369,22.546,0.120701,0.056703,0.28224,0.169571,0.105573,0.21961,0.082516,0.018518,-0.038185,-0.04887,0.0106849999999999
Ac5,20,0.21274425187409515,0.955671649322572,23.87937762873333,0.09859926425334908,0.042458940562589885,0.2546277608696279,0.14444179842489763,0.08830066277251376,0.17412488013992186,0.04106188122964756,-0.015079128494969824,-0.0575380690575597,-0.045841722209923864,-0.011696346847635772
Ac7,20,0.179596106202236,0.8035751677321542,25.334562831326902,0.07452075423472419,0.026128999224046018,0.21257656044838877,0.10116374336930106,0.05277228477576429,0.1303315716268647,0.028378081429007922,-0.020013377164528855,-0.046142376388574866,-0.026643285551718188,-0.019499090836856595
Ac2,21,0.42070576079750344,0.8243435243860583,27.245709986944277,0.22120671195640754,0.0820075137025872,0.3159717846017166,0.26964664335915095,0.1304474451053306,0.2765137328447583,0.20530151493698684,0.06610231668316652,-0.01590519701942067,-0.04843993140274334,0.032534734383322675
Ac5,21,0.21377074721269168,0.955124784649861,24.005142387015056,0.09908364270156181,0.04300492731894791,0.2454814845032733,0.15688070011873245,0.10080198473611854,0.1744579936263627,0.039060314033360355,-0.017018432404557984,-0.06002335972350589,-0.05779705741717056,-0.0022263023063352426
Ac2,22,0.23316355788846863,0.946910949464348,28.362005560658346,0.08439133089157069,0.0373174619200802,0.21447207375978375,0.12475732750225577,0.07768345853076528,0.08998016182813542,0.03239997004836173,-0.014673898923128766,-0.05199136084320896,-0.04036599661068502,-0.011625364232523885
Ac5,22,0.21376202286701976,0.955187407223353,23.87261934312542,0.09984717723259294,0.04369289722017807,0.2572795083049463,0.142756880869863,0.08660163191275255,0.17558326219302914,0.05879986034351782,0.00264558033110296,-0.04104731688907511,-0.042908734692574474,0.0018614178034993582
Ac2,23,0.2415274721303896,0.9431024348596451,27.94512190255412,0.08455161254865559,0.03728878757498133,0.21534416475646107,0.12498883151245815,0.07772604963361765,0.0927886808800357,0.03442466445923142,-0.012837485840972575,-0.0501262734159539,-0.040437262058636264,-0.009689011357317576
Ac5,23,0.2117898384475416,0.9565293325033255,23.87559999402721,0.09915710468166058,0.03934582529851524,0.2521545122838131,0.13940727296149769,0.07959680553997699,0.17657012028031382,0.04691202019577727,-0.01289847828104787,-0.05224430357956303,-0.04025098024146174,-0.011993323338101283
Ac2,24,0.497474578571059,0.7556114088820272,25.80100396115533,0.24689783954676792,0.12739358375302548,0.35440403470814363,0.26706575500817975,0.14756149921443734,0.3026080970477459,0.20233296499586365,0.08282875229695495,-0.044564831456070535,-0.02016791546141185,-0.024396915994658618
