species,atom1,atom2,wiberg_bond_order,bond_length
Ac2_rdkit_conf_1,22,0,0.0000,6.115021133584249
Ac2_rdkit_conf_1,22,1,0.0003,5.656565833744181
Ac2_rdkit_conf_1,22,2,0.0000,6.166184250463896
Ac2_rdkit_conf_1,22,3,0.0000,6.556382799113929
Ac2_rdkit_conf_1,22,4,0.0003,4.28943064707532
Ac2_rdkit_conf_1,22,5,0.0077,3.306937713156841
Ac2_rdkit_conf_1,22,6,0.0015,3.7748941425132703
Ac2_rdkit_conf_1,22,7,0.0033,2.07294635194498
Ac2_rdkit_conf_1,22,8,0.9105,1.089958086884537
Ac2_rdkit_conf_1,22,9,0.0048,2.1165261848247945
Ac2_rdkit_conf_1,22,10,0.0095,2.752289919983177
Ac2_rdkit_conf_1,22,11,0.0044,3.0160845088377415
Ac2_rdkit_conf_1,22,12,0.0000,7.197170603178655
Ac2_rdkit_conf_1,22,13,0.0000,5.820734670984755
Ac2_rdkit_conf_1,22,14,0.0000,6.009233256575917
Ac2_rdkit_conf_1,22,15,0.0000,6.108935300148219
Ac2_rdkit_conf_1,22,16,0.0000,7.241415089980272
Ac2_rdkit_conf_1,22,17,0.0000,5.865935243043006
Ac2_rdkit_conf_1,22,18,0.0000,6.5349288513699975
Ac2_rdkit_conf_1,22,19,0.0000,6.506126279621231
Ac2_rdkit_conf_1,22,20,0.0000,7.57787066058408
Ac2_rdkit_conf_1,22,21,0.0019,2.375848488549933
Ac2_rdkit_conf_1,23,0,0.0000,5.41037431484976
Ac2_rdkit_conf_1,23,1,0.0000,5.0417053111400705
Ac2_rdkit_conf_1,23,2,0.0000,5.229388985277821
Ac2_rdkit_conf_1,23,3,0.0000,6.240251295681689
Ac2_rdkit_conf_1,23,4,0.0008,3.929731694704996
Ac2_rdkit_conf_1,23,5,0.0021,2.656301743879825
Ac2_rdkit_conf_1,23,6,0.0027,2.581855652083013
Ac2_rdkit_conf_1,23,7,0.0089,2.077973807225202
Ac2_rdkit_conf_1,23,8,0.8988,1.0886932354529444
Ac2_rdkit_conf_1,23,9,0.0045,2.1027310612584293
Ac2_rdkit_conf_1,23,10,0.0053,2.6101312789062927
Ac2_rdkit_conf_1,23,11,0.0057,3.1598074850754756
Ac2_rdkit_conf_1,23,12,0.0000,6.433670075189355
Ac2_rdkit_conf_1,23,13,0.0000,4.884576435745478
Ac2_rdkit_conf_1,23,14,0.0000,5.572376205352435
Ac2_rdkit_conf_1,23,15,0.0000,5.283690018423961
Ac2_rdkit_conf_1,23,16,0.0000,6.271815443289288
Ac2_rdkit_conf_1,23,17,0.0000,4.675249228642897
Ac2_rdkit_conf_1,23,18,0.0000,6.316584957457312
Ac2_rdkit_conf_1,23,19,0.0000,6.426235550389513
Ac2_rdkit_conf_1,23,20,0.0000,7.140705982985225
Ac2_rdkit_conf_1,23,21,0.0074,2.956647568064378
Ac2_rdkit_conf_1,23,22,0.0013,1.7580912180305095
Ac2_rdkit_conf_1,24,0,0.0000,4.9153945224314395
Ac2_rdkit_conf_1,24,1,0.0000,5.447667146572099
Ac2_rdkit_conf_1,24,2,0.0000,6.434227744961628
Ac2_rdkit_conf_1,24,3,0.0000,6.409621745050015
Ac2_rdkit_conf_1,24,4,0.0000,4.613054538478166
Ac2_rdkit_conf_1,24,5,0.0001,3.8566917324017482
Ac2_rdkit_conf_1,24,6,0.0001,3.916580133263968
Ac2_rdkit_conf_1,24,7,0.0006,3.645049612469082
Ac2_rdkit_conf_1,24,8,0.0157,3.214825341589493
Ac2_rdkit_conf_1,24,9,0.0019,1.8697339712381547
Ac2_rdkit_conf_1,24,10,0.0049,2.284559579027433
Ac2_rdkit_conf_1,24,11,0.7311,0.9681951468769093
Ac2_rdkit_conf_1,24,12,0.0000,5.8718481465044725
Ac2_rdkit_conf_1,24,13,0.0000,4.498314115811278
Ac2_rdkit_conf_1,24,14,0.0000,4.385706633821396
Ac2_rdkit_conf_1,24,15,0.0000,6.970719168694576
Ac2_rdkit_conf_1,24,16,0.0000,7.2420537169292665
Ac2_rdkit_conf_1,24,17,0.0000,6.1186597912024
Ac2_rdkit_conf_1,24,18,0.0000,6.97343101382232
Ac2_rdkit_conf_1,24,19,0.0000,6.048778006791867
Ac2_rdkit_conf_1,24,20,0.0000,7.1988224030619055
Ac2_rdkit_conf_1,24,21,0.0000,3.8767247752784826
Ac2_rdkit_conf_1,24,22,0.0001,3.7804694057001704
Ac2_rdkit_conf_1,24,23,0.0003,3.8750136982750134
